ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Future_Price_5Y,Good_Investment,Luxury_Property,Spacious_Property
183933,Punjab,Ludhiana,Locality_115,Independent House,2,4843,385.91,0.08,2002,Furnished,24,2,23,2,6,Medium,Yes,No,"Pool, Playground, Clubhouse, Gym",North,Owner,Ready_to_Move,532.1158626,0,1,1
148859,Bihar,Patna,Locality_50,Independent House,1,2255,170.31,0.08,2012,Semi-furnished,6,6,13,1,8,Low,No,Yes,"Clubhouse, Playground, Gym",West,Owner,Ready_to_Move,227.04026099999996,0,1,1
114649,Andhra Pradesh,Vijayawada,Locality_382,Villa,1,1537,68.37,0.04,2018,Unfurnished,10,19,7,6,1,Medium,No,No,"Playground, Gym",East,Builder,Ready_to_Move,88.8632238,0,0,0
204907,Telangana,Warangal,Locality_403,Apartment,5,1998,92.56,0.05,2006,Unfurnished,30,14,19,8,10,High,Yes,Yes,"Gym, Pool, Clubhouse, Playground",East,Builder,Ready_to_Move,138.0958176,0,0,1
198091,Delhi,New Delhi,Locality_412,Apartment,5,1401,493.82,0.35,2009,Unfurnished,15,16,16,2,5,Medium,No,No,Garden,South,Broker,Under_Construction,657.2842963999999,0,1,0
141009,Bihar,Patna,Locality_25,Villa,3,3086,377.46,0.12,2015,Unfurnished,11,16,10,10,10,Low,Yes,Yes,"Gym, Pool, Garden, Clubhouse, Playground",West,Owner,Ready_to_Move,574.3884311999999,0,1,1
163753,Assam,Silchar,Locality_129,Villa,2,4377,135.59,0.03,2010,Unfurnished,2,8,15,10,10,Low,Yes,No,"Pool, Clubhouse, Gym, Playground",South,Broker,Ready_to_Move,203.05144860000001,0,0,1
26284,Karnataka,Bangalore,Locality_336,Independent House,3,4606,180.95,0.04,2005,Furnished,23,4,20,10,3,Medium,Yes,Yes,"Playground, Gym, Garden",East,Broker,Under_Construction,267.103914,0,1,1
215777,Tamil Nadu,Chennai,Locality_298,Villa,2,4015,448.62,0.11,2007,Unfurnished,15,3,18,6,4,Medium,Yes,No,"Pool, Clubhouse, Gym, Playground, Garden",West,Builder,Under_Construction,626.4081060000001,0,1,1
221066,Uttar Pradesh,Noida,Locality_321,Independent House,2,3196,482.94,0.15,2014,Unfurnished,16,16,11,5,2,Medium,Yes,Yes,"Clubhouse, Gym",North,Broker,Under_Construction,672.6967847999999,0,1,1
199697,Delhi,Dwarka,Locality_152,Apartment,3,2029,309.81,0.15,1994,Furnished,27,22,31,8,7,Low,Yes,No,"Pool, Clubhouse",East,Owner,Under_Construction,430.5057798,0,1,1
160603,Jharkhand,Jamshedpur,Locality_499,Villa,3,4092,135.57,0.03,2022,Unfurnished,13,23,3,3,9,High,No,No,"Clubhouse, Pool, Gym, Playground, Garden",West,Builder,Ready_to_Move,192.89441879999998,0,0,1
97537,Haryana,Faridabad,Locality_295,Independent House,1,2028,254.15,0.13,2002,Furnished,1,12,23,8,2,Medium,No,Yes,Gym,South,Broker,Ready_to_Move,338.16182399999997,0,1,1
124628,Madhya Pradesh,Indore,Locality_150,Independent House,3,4623,477.36,0.1,2013,Semi-furnished,23,6,12,1,4,High,Yes,Yes,"Garden, Clubhouse, Pool, Playground",North,Broker,Ready_to_Move,673.2971855999999,0,1,1
155292,Uttarakhand,Haridwar,Locality_32,Independent House,3,3293,385.53,0.12,1996,Semi-furnished,18,21,29,2,2,Medium,No,No,"Garden, Clubhouse, Playground, Pool, Gym",West,Owner,Ready_to_Move,496.8941957999999,0,1,1
177708,Uttarakhand,Haridwar,Locality_381,Independent House,2,1725,200.21,0.12,1993,Furnished,17,24,32,6,6,High,Yes,Yes,"Garden, Gym, Clubhouse, Playground, Pool",West,Builder,Under_Construction,272.986335,0,1,0
26564,Andhra Pradesh,Vijayawada,Locality_328,Independent House,1,3395,366.96,0.11,2019,Unfurnished,3,25,6,7,3,High,Yes,Yes,"Pool, Garden, Playground, Gym, Clubhouse",South,Broker,Ready_to_Move,521.0465039999999,0,1,1
196160,Rajasthan,Jaipur,Locality_450,Independent House,3,4210,17.58,0.0,2015,Unfurnished,4,29,10,8,4,High,No,Yes,"Garden, Pool, Playground",North,Owner,Ready_to_Move,25.424195999999995,0,0,1
128787,Rajasthan,Jaipur,Locality_432,Apartment,2,3015,78.01,0.03,2013,Unfurnished,25,23,12,7,9,Low,No,Yes,"Playground, Pool, Gym",North,Builder,Under_Construction,111.811733,0,0,1
149365,Haryana,Gurgaon,Locality_292,Apartment,2,2102,131.2,0.06,1999,Unfurnished,8,15,26,8,4,Low,Yes,Yes,"Playground, Garden, Pool, Clubhouse",South,Builder,Ready_to_Move,181.979648,0,0,1
62008,Punjab,Amritsar,Locality_291,Apartment,5,1642,346.34,0.21,2019,Furnished,19,1,6,9,5,Low,Yes,Yes,"Playground, Clubhouse, Gym",West,Owner,Under_Construction,512.8741256,0,1,0
153236,Telangana,Hyderabad,Locality_29,Apartment,4,2087,291.78,0.14,2014,Furnished,6,3,11,4,6,Low,No,No,Playground,West,Broker,Ready_to_Move,399.0791772,0,1,1
31693,West Bengal,Durgapur,Locality_87,Apartment,5,3945,141.5,0.04,2005,Semi-furnished,9,18,20,8,10,Low,Yes,No,"Garden, Playground, Pool",North,Owner,Under_Construction,212.80185,0,0,1
146344,Chhattisgarh,Bilaspur,Locality_441,Independent House,5,3902,372.39,0.1,2014,Unfurnished,26,9,11,3,10,Medium,No,No,Gym,North,Owner,Under_Construction,536.6288856,0,1,1
185156,Bihar,Patna,Locality_200,Villa,3,2686,247.03,0.09,1993,Furnished,4,1,32,1,10,Low,No,No,"Playground, Clubhouse",East,Broker,Ready_to_Move,327.2455816,0,1,1
8195,Telangana,Warangal,Locality_302,Villa,1,4628,19.55,0.0,2020,Furnished,22,8,5,8,3,Medium,No,Yes,Clubhouse,West,Owner,Under_Construction,27.889248,0,0,1
49123,Andhra Pradesh,Vishakhapatnam,Locality_254,Villa,1,4207,256.26,0.06,2019,Unfurnished,15,19,6,1,3,Low,Yes,No,"Gym, Playground, Clubhouse",West,Builder,Ready_to_Move,346.2431363999999,0,1,1
161916,Gujarat,Surat,Locality_476,Independent House,1,2990,496.69,0.17,2015,Unfurnished,19,16,10,9,2,Low,Yes,Yes,Gym,East,Builder,Under_Construction,703.213702,0,1,1
58402,Jharkhand,Jamshedpur,Locality_109,Villa,4,3098,419.88,0.14,2022,Unfurnished,8,24,3,6,1,Low,No,Yes,"Gym, Clubhouse, Garden, Playground, Pool",West,Owner,Under_Construction,591.5941248,0,1,1
2706,West Bengal,Durgapur,Locality_121,Apartment,4,2318,225.14,0.1,1990,Furnished,6,11,35,2,8,Medium,Yes,No,Pool,South,Owner,Under_Construction,304.0200504,0,1,1
191416,Madhya Pradesh,Bhopal,Locality_393,Independent House,5,4749,213.36,0.04,2002,Unfurnished,27,15,23,1,5,High,Yes,No,Gym,North,Builder,Under_Construction,299.5531728,0,1,1
184687,Odisha,Cuttack,Locality_132,Apartment,5,2733,237.14,0.09,1991,Unfurnished,25,21,34,4,6,Low,Yes,No,"Gym, Clubhouse",South,Owner,Under_Construction,327.1725724,0,1,1
83804,Assam,Silchar,Locality_427,Independent House,2,4008,153.42,0.04,1994,Unfurnished,17,18,31,2,4,High,Yes,No,"Garden, Clubhouse, Pool",East,Builder,Ready_to_Move,204.0731472,0,1,1
146733,Jharkhand,Jamshedpur,Locality_294,Independent House,1,508,154.81,0.3,1998,Semi-furnished,0,18,27,10,5,High,No,Yes,"Playground, Pool, Garden, Clubhouse",East,Broker,Under_Construction,206.85092959999997,0,1,0
139075,Kerala,Kochi,Locality_331,Independent House,4,2953,103.14,0.03,1997,Furnished,15,20,28,1,2,Medium,Yes,No,"Pool, Clubhouse, Playground, Garden, Gym",West,Owner,Ready_to_Move,136.04784840000002,0,0,1
55965,Odisha,Cuttack,Locality_377,Apartment,4,3651,369.57,0.1,2005,Semi-furnished,17,24,20,6,4,High,No,No,"Clubhouse, Pool, Garden, Gym, Playground",South,Builder,Under_Construction,511.86184140000006,0,1,1
158370,Kerala,Trivandrum,Locality_105,Independent House,4,1742,76.92,0.04,1998,Semi-furnished,11,11,27,8,10,Medium,Yes,No,"Clubhouse, Playground, Pool, Garden",South,Broker,Under_Construction,110.06021280000002,0,0,0
209348,Uttar Pradesh,Lucknow,Locality_174,Apartment,4,2578,48.37,0.02,2000,Unfurnished,19,21,25,8,3,Medium,No,Yes,"Clubhouse, Pool, Playground, Gym",North,Broker,Ready_to_Move,67.2613872,0,0,1
142079,Bihar,Gaya,Locality_248,Apartment,3,1158,132.11,0.11,2022,Semi-furnished,15,29,3,5,8,Low,No,Yes,"Pool, Clubhouse",West,Broker,Ready_to_Move,185.10724760000002,0,0,0
13780,Kerala,Kochi,Locality_391,Independent House,4,2050,343.98,0.17,2005,Unfurnished,18,15,20,7,7,Low,Yes,No,"Garden, Gym, Pool, Clubhouse, Playground",South,Builder,Under_Construction,487.41966,0,1,1
173437,Uttarakhand,Haridwar,Locality_312,Villa,2,2119,262.75,0.12,2006,Unfurnished,7,17,19,7,3,Medium,Yes,Yes,"Pool, Gym, Clubhouse, Playground, Garden",North,Owner,Under_Construction,363.483095,0,1,1
4453,Kerala,Kochi,Locality_62,Apartment,1,1497,167.67,0.11,2018,Unfurnished,27,23,7,6,6,Medium,No,No,"Gym, Pool, Clubhouse",South,Builder,Ready_to_Move,224.50006979999998,0,1,0
93152,Madhya Pradesh,Indore,Locality_174,Apartment,2,3014,438.42,0.15,1997,Furnished,27,5,28,2,3,High,Yes,Yes,"Pool, Clubhouse, Gym",South,Builder,Ready_to_Move,584.5366176,0,1,1
34539,Karnataka,Mangalore,Locality_449,Independent House,4,1646,75.71,0.05,2001,Unfurnished,8,8,24,3,1,High,No,Yes,"Clubhouse, Garden",South,Owner,Ready_to_Move,99.02262319999998,0,0,0
201137,Jharkhand,Ranchi,Locality_199,Villa,5,3262,260.59,0.08,1996,Semi-furnished,12,14,29,3,6,Medium,Yes,Yes,"Gym, Garden",West,Owner,Under_Construction,368.7973915999999,0,1,1
29613,Maharashtra,Nagpur,Locality_362,Independent House,4,4579,350.45,0.08,2002,Semi-furnished,14,4,23,8,2,Low,No,Yes,"Clubhouse, Gym, Playground, Pool, Garden",West,Broker,Under_Construction,499.944961,0,1,1
71990,Jharkhand,Jamshedpur,Locality_285,Apartment,5,1646,272.81,0.17,2011,Furnished,2,19,14,3,4,Medium,Yes,No,"Clubhouse, Gym, Playground, Pool",West,Builder,Ready_to_Move,374.2734952,0,1,0
202238,Uttarakhand,Haridwar,Locality_257,Independent House,3,4499,129.15,0.03,2015,Furnished,20,6,10,2,2,Medium,No,Yes,Clubhouse,East,Owner,Under_Construction,177.70781699999998,0,0,1
191299,Bihar,Patna,Locality_253,Apartment,1,2032,58.87,0.03,2007,Furnished,19,30,18,7,9,Low,Yes,No,"Playground, Gym, Pool",North,Owner,Ready_to_Move,81.9258468,0,0,1
129433,Uttarakhand,Dehradun,Locality_462,Independent House,1,3857,343.2,0.09,1995,Semi-furnished,3,8,30,5,10,High,No,Yes,"Garden, Clubhouse, Gym, Playground",South,Owner,Ready_to_Move,476.0664479999999,0,1,1
119794,Kerala,Trivandrum,Locality_418,Apartment,1,2997,374.6,0.12,1998,Unfurnished,24,10,27,9,5,Medium,Yes,No,Gym,East,Broker,Under_Construction,517.3001240000001,0,1,1
75834,Andhra Pradesh,Vishakhapatnam,Locality_386,Villa,5,2847,111.93,0.04,2022,Furnished,2,11,3,7,8,Low,No,No,"Pool, Playground, Gym, Clubhouse, Garden",North,Owner,Under_Construction,163.4110842,1,0,1
244603,West Bengal,Durgapur,Locality_200,Villa,1,1005,220.41,0.22,2011,Semi-furnished,15,2,14,5,9,Low,No,Yes,"Gym, Playground, Garden, Pool, Clubhouse",North,Builder,Ready_to_Move,298.457181,0,1,0
216851,Telangana,Hyderabad,Locality_214,Independent House,5,2484,412.9,0.17,1998,Furnished,9,19,27,5,10,Medium,Yes,No,"Pool, Clubhouse",West,Owner,Ready_to_Move,590.727772,0,1,1
243273,Delhi,Dwarka,Locality_141,Apartment,2,2313,474.83,0.21,2012,Semi-furnished,21,12,13,7,3,Medium,Yes,No,"Pool, Gym",North,Broker,Ready_to_Move,652.5398758,0,1,1
123418,Uttar Pradesh,Noida,Locality_315,Villa,5,3131,191.61,0.06,1992,Furnished,5,26,33,2,3,High,Yes,Yes,"Gym, Playground, Garden, Clubhouse",South,Builder,Under_Construction,262.62449819999995,0,1,1
165725,Haryana,Faridabad,Locality_354,Apartment,5,1342,33.88,0.03,1996,Semi-furnished,27,21,29,3,4,Medium,Yes,No,Gym,South,Builder,Ready_to_Move,45.2582592,0,0,0
11034,Jharkhand,Jamshedpur,Locality_4,Apartment,5,2651,201.21,0.08,2001,Furnished,30,20,24,3,3,Medium,No,Yes,"Pool, Playground",North,Owner,Under_Construction,273.4484142,0,1,1
10899,Assam,Silchar,Locality_470,Apartment,5,4126,461.45,0.11,2022,Furnished,26,26,3,1,9,Low,Yes,No,"Playground, Garden",North,Builder,Ready_to_Move,675.3413039999999,0,1,1
157638,Kerala,Trivandrum,Locality_303,Apartment,3,3955,394.11,0.1,1998,Semi-furnished,30,1,27,1,2,Low,Yes,No,"Clubhouse, Playground, Garden",East,Builder,Ready_to_Move,522.6292709999999,0,1,1
126431,Karnataka,Mysore,Locality_398,Villa,5,4239,253.86,0.06,2013,Semi-furnished,12,23,12,5,3,Medium,No,Yes,"Playground, Clubhouse",South,Broker,Ready_to_Move,364.2332508,0,1,1
62323,Kerala,Kochi,Locality_176,Apartment,3,4077,207.81,0.05,2000,Furnished,10,27,25,10,1,Low,Yes,Yes,"Clubhouse, Pool",North,Owner,Under_Construction,299.15080739999996,0,1,1
191523,Gujarat,Ahmedabad,Locality_224,Villa,5,1686,137.51,0.08,2004,Furnished,14,12,21,9,1,Medium,No,Yes,"Gym, Playground",North,Builder,Ready_to_Move,191.10039719999997,0,0,0
67936,Maharashtra,Pune,Locality_196,Apartment,2,1479,154.13,0.1,1999,Furnished,27,20,26,5,9,High,No,No,Clubhouse,South,Broker,Under_Construction,204.92816539999998,0,1,0
25772,Assam,Guwahati,Locality_368,Apartment,3,2098,448.76,0.21,2007,Furnished,3,7,18,5,7,Medium,No,Yes,Clubhouse,West,Broker,Under_Construction,620.1683695999999,0,1,1
221230,Chhattisgarh,Raipur,Locality_88,Independent House,1,1215,485.51,0.4,1992,Semi-furnished,21,6,33,6,2,Low,No,No,"Garden, Pool, Clubhouse, Gym, Playground",South,Broker,Under_Construction,606.5476429999999,0,1,0
242502,Uttar Pradesh,Noida,Locality_291,Apartment,4,1506,84.51,0.06,2016,Furnished,13,23,9,1,6,Low,Yes,No,Garden,West,Owner,Ready_to_Move,114.9437412,0,0,0
74471,Jharkhand,Jamshedpur,Locality_224,Villa,1,4213,454.49,0.11,1995,Semi-furnished,15,14,30,3,1,Medium,No,No,"Gym, Playground, Clubhouse, Pool, Garden",West,Broker,Under_Construction,580.5018974,0,1,1
242270,Gujarat,Ahmedabad,Locality_473,Independent House,4,4720,95.31,0.02,2005,Furnished,17,30,20,9,1,High,Yes,No,"Gym, Clubhouse, Garden, Playground",South,Builder,Under_Construction,137.47514400000003,0,0,1
222900,Assam,Guwahati,Locality_451,Independent House,4,2202,195.25,0.09,1994,Unfurnished,19,20,31,9,3,Medium,No,Yes,Playground,North,Owner,Under_Construction,269.64806,0,1,1
179911,West Bengal,Durgapur,Locality_310,Villa,4,2386,145.21,0.06,2022,Unfurnished,20,21,3,1,3,Medium,No,No,"Gym, Playground, Clubhouse, Garden, Pool",South,Builder,Ready_to_Move,193.95990120000002,0,0,1
3207,Andhra Pradesh,Vijayawada,Locality_294,Apartment,1,4883,419.16,0.09,1998,Semi-furnished,25,8,27,9,9,Medium,No,No,"Gym, Pool, Garden",East,Builder,Under_Construction,595.4838456,0,1,1
247249,Telangana,Warangal,Locality_238,Independent House,3,1951,257.53,0.13,1996,Furnished,0,1,29,10,10,Medium,No,No,"Gym, Playground, Garden, Pool",North,Owner,Ready_to_Move,362.09233059999997,0,1,1
51816,Kerala,Kochi,Locality_372,Independent House,2,2443,240.36,0.1,2015,Furnished,2,19,10,3,6,High,Yes,Yes,"Clubhouse, Garden, Playground, Pool, Gym",South,Owner,Ready_to_Move,334.5474696,0,1,1
230523,Tamil Nadu,Chennai,Locality_148,Independent House,4,586,173.35,0.3,1991,Unfurnished,4,20,34,6,3,Medium,No,No,Gym,South,Broker,Under_Construction,223.226262,0,1,0
32124,Telangana,Warangal,Locality_145,Apartment,4,3799,442.5,0.12,1999,Unfurnished,21,29,26,4,3,Medium,Yes,No,"Pool, Playground",South,Owner,Ready_to_Move,609.75615,0,1,1
216969,Chhattisgarh,Bilaspur,Locality_337,Apartment,4,667,342.69,0.51,2008,Furnished,20,6,17,2,9,Low,Yes,No,"Playground, Gym, Garden",North,Owner,Ready_to_Move,466.51760459999997,0,1,0
188422,West Bengal,Durgapur,Locality_37,Villa,5,1428,332.05,0.23,2002,Furnished,1,26,23,10,6,Medium,No,Yes,Garden,North,Owner,Ready_to_Move,475.01744799999994,0,1,0
45701,Assam,Silchar,Locality_362,Villa,1,2294,190.28,0.08,2000,Furnished,19,10,25,8,10,Low,Yes,Yes,"Gym, Clubhouse, Garden, Pool, Playground",West,Broker,Under_Construction,271.31644639999996,0,1,1
143561,Madhya Pradesh,Bhopal,Locality_232,Independent House,2,1907,248.82,0.13,2018,Unfurnished,10,30,7,7,10,Low,No,No,"Gym, Clubhouse",East,Owner,Ready_to_Move,349.37811480000005,0,1,1
151649,Karnataka,Mysore,Locality_437,Apartment,4,4696,366.45,0.08,2005,Unfurnished,30,2,20,4,10,Medium,Yes,Yes,"Clubhouse, Gym",North,Builder,Ready_to_Move,545.614734,0,1,1
122558,Maharashtra,Nagpur,Locality_49,Independent House,5,3678,164.96,0.04,2005,Unfurnished,14,4,20,2,6,Medium,Yes,No,"Clubhouse, Pool, Garden, Gym",East,Owner,Under_Construction,232.02613760000003,0,1,1
87251,Karnataka,Mangalore,Locality_405,Apartment,5,4793,235.36,0.05,2020,Semi-furnished,7,24,5,3,10,Low,Yes,No,"Clubhouse, Gym, Garden, Playground",West,Owner,Under_Construction,353.24240960000003,0,1,1
153458,Bihar,Patna,Locality_382,Villa,2,3811,194.74,0.05,2009,Semi-furnished,25,11,16,10,4,High,Yes,No,Playground,South,Owner,Ready_to_Move,279.6894828,0,1,1
136876,Uttarakhand,Haridwar,Locality_324,Apartment,5,1812,367.92,0.2,1990,Unfurnished,11,6,35,4,10,Low,No,No,"Garden, Gym, Pool",West,Owner,Ready_to_Move,500.8274208,0,1,1
181209,Telangana,Hyderabad,Locality_250,Independent House,2,2831,237.78,0.08,2015,Furnished,27,22,10,10,7,Medium,Yes,No,"Garden, Gym",West,Builder,Ready_to_Move,345.40398360000006,1,1,1
239918,Delhi,Dwarka,Locality_80,Independent House,3,2957,95.22,0.03,2014,Semi-furnished,23,15,11,10,4,High,Yes,No,Pool,South,Broker,Under_Construction,137.5110108,0,0,1
33214,Madhya Pradesh,Indore,Locality_295,Villa,5,2501,379.45,0.15,2008,Furnished,29,5,17,3,3,Low,Yes,Yes,Clubhouse,North,Owner,Ready_to_Move,531.237589,0,1,1
196696,Chhattisgarh,Raipur,Locality_69,Villa,4,819,368.41,0.45,2022,Semi-furnished,13,7,3,3,9,Low,Yes,No,"Playground, Pool, Garden",North,Owner,Under_Construction,516.6508158000001,0,1,0
8581,Haryana,Faridabad,Locality_211,Independent House,4,3630,82.8,0.02,2012,Unfurnished,10,30,13,4,4,Low,Yes,Yes,"Gym, Garden, Pool",South,Builder,Ready_to_Move,118.70208,0,0,1
211714,Odisha,Bhubaneswar,Locality_352,Independent House,2,2139,340.37,0.16,2010,Semi-furnished,26,27,15,8,9,Low,No,No,"Garden, Playground, Clubhouse, Gym",South,Broker,Ready_to_Move,474.74126860000007,0,1,1
186224,Maharashtra,Mumbai,Locality_464,Villa,1,1352,205.69,0.15,2022,Furnished,24,21,3,2,7,Low,No,Yes,Gym,West,Builder,Ready_to_Move,275.0157576,0,1,0
214075,Maharashtra,Nagpur,Locality_114,Villa,4,4385,227.47,0.05,2020,Furnished,30,15,5,3,9,Medium,No,Yes,"Pool, Playground",West,Broker,Ready_to_Move,333.17530899999997,0,1,1
65820,Rajasthan,Jodhpur,Locality_454,Villa,4,2394,96.25,0.04,1998,Furnished,17,1,27,1,10,Medium,Yes,No,"Garden, Clubhouse, Gym, Pool, Playground",South,Owner,Ready_to_Move,132.23595,0,0,1
245362,West Bengal,Durgapur,Locality_498,Apartment,5,4158,341.79,0.08,1990,Unfurnished,6,12,35,1,4,Medium,No,Yes,"Pool, Clubhouse",West,Owner,Under_Construction,463.1801364,0,1,1
73056,Delhi,New Delhi,Locality_334,Villa,1,2760,445.75,0.16,2013,Furnished,6,19,12,9,5,Low,Yes,No,"Playground, Gym, Clubhouse, Garden, Pool",North,Builder,Under_Construction,626.8136499999999,0,1,1
242154,Odisha,Cuttack,Locality_45,Villa,2,3393,482.97,0.14,2014,Unfurnished,23,6,11,1,4,Medium,No,Yes,"Garden, Pool, Gym",North,Builder,Ready_to_Move,648.5610942,0,1,1
87650,Delhi,Dwarka,Locality_201,Villa,2,2312,368.32,0.16,1996,Semi-furnished,8,12,29,7,4,Low,No,Yes,"Pool, Gym, Playground, Garden",East,Owner,Under_Construction,495.4787968,0,1,1
135644,Uttarakhand,Dehradun,Locality_120,Villa,2,2669,71.74,0.03,2003,Furnished,7,26,22,2,2,Medium,No,Yes,"Clubhouse, Playground, Pool, Gym",East,Builder,Ready_to_Move,93.28926119999998,0,0,1
244579,Odisha,Cuttack,Locality_53,Apartment,5,3087,366.07,0.12,2012,Semi-furnished,1,5,13,6,5,Medium,No,Yes,Garden,North,Broker,Under_Construction,525.5813417999999,0,1,1
121031,Haryana,Faridabad,Locality_190,Villa,4,2166,235.53,0.11,2001,Semi-furnished,19,21,24,3,5,High,No,No,"Clubhouse, Gym, Pool, Garden, Playground",East,Owner,Ready_to_Move,312.15261960000004,0,1,1
1942,Delhi,Dwarka,Locality_371,Apartment,5,3358,253.34,0.08,2008,Unfurnished,20,28,17,2,8,Low,No,Yes,"Garden, Gym, Playground, Pool, Clubhouse",South,Broker,Under_Construction,359.02331439999995,0,1,1
159570,Karnataka,Bangalore,Locality_306,Apartment,5,760,58.85,0.08,2002,Semi-furnished,24,1,23,2,4,Medium,Yes,No,"Clubhouse, Gym",West,Broker,Ready_to_Move,78.04687,0,0,0
111602,Chhattisgarh,Raipur,Locality_367,Apartment,1,870,186.91,0.21,2017,Furnished,21,25,8,1,2,High,Yes,Yes,Gym,North,Builder,Under_Construction,242.49703399999999,0,1,0
165731,Assam,Silchar,Locality_340,Independent House,3,4238,225.82,0.05,2009,Semi-furnished,18,19,16,4,7,Medium,No,No,"Gym, Clubhouse, Pool",North,Owner,Under_Construction,314.7388832,0,1,1
66489,Assam,Silchar,Locality_65,Independent House,3,4496,258.51,0.06,2021,Furnished,25,16,4,5,8,Medium,No,Yes,"Garden, Clubhouse, Playground, Gym, Pool",North,Broker,Ready_to_Move,378.95497919999997,1,1,1
61709,Delhi,Dwarka,Locality_173,Apartment,3,3160,164.77,0.05,2023,Unfurnished,8,23,2,1,4,Medium,Yes,Yes,"Pool, Gym, Clubhouse, Garden",West,Owner,Ready_to_Move,230.875724,0,1,1
84375,Uttarakhand,Haridwar,Locality_319,Apartment,1,1703,62.2,0.04,2003,Semi-furnished,16,26,22,2,10,Low,No,No,"Clubhouse, Pool, Gym, Playground",South,Owner,Under_Construction,81.17473199999999,0,0,0
191613,Maharashtra,Mumbai,Locality_412,Villa,4,1582,498.56,0.32,2012,Furnished,21,3,13,6,7,Low,Yes,No,"Playground, Garden, Gym",South,Broker,Under_Construction,703.7872384000001,0,1,0
72473,Karnataka,Bangalore,Locality_48,Apartment,1,2379,42.88,0.02,2021,Semi-furnished,11,3,4,6,10,Low,Yes,No,"Playground, Pool, Gym, Garden, Clubhouse",North,Owner,Under_Construction,61.0859904,1,0,1
165119,Haryana,Gurgaon,Locality_398,Apartment,4,1295,79.16,0.06,2000,Furnished,19,10,25,1,8,High,Yes,No,Playground,West,Broker,Under_Construction,106.066484,0,0,0
164849,Rajasthan,Jaipur,Locality_146,Villa,2,3003,463.72,0.15,1992,Unfurnished,2,21,33,1,6,Medium,Yes,No,"Clubhouse, Pool, Gym, Garden",East,Owner,Under_Construction,608.4284632,0,1,1
69449,Rajasthan,Jaipur,Locality_409,Independent House,2,1596,443.45,0.28,1991,Unfurnished,30,10,34,7,3,High,No,No,"Garden, Pool, Playground",North,Broker,Ready_to_Move,571.128124,0,1,0
4614,Bihar,Patna,Locality_67,Independent House,2,3438,124.07,0.04,2018,Furnished,25,5,7,9,8,Medium,No,No,"Clubhouse, Garden",West,Builder,Ready_to_Move,178.5069532,1,0,1
55419,Delhi,New Delhi,Locality_419,Apartment,1,2956,291.57,0.1,2001,Furnished,6,23,24,7,6,Medium,Yes,Yes,"Pool, Garden, Gym",West,Builder,Ready_to_Move,407.9414184,0,1,1
167498,Telangana,Warangal,Locality_6,Independent House,5,4427,343.19,0.08,1992,Furnished,8,24,33,7,4,High,Yes,No,"Pool, Playground",North,Owner,Ready_to_Move,490.60383260000003,0,1,1
